subject_iri,term_type,draft_label,draft_definition,draft_comment,draft_source,approved,overwrite_existing
https://w3id.org/h2kg/hydrogen-ontology#IonChromatographyMeasurement,controlled_vocabulary_term,Ion Chromatography Measurement,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ion Chromatography Measurement.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ion Chromatography Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IonExchangeCapacity,controlled_vocabulary_term,Ion Exchange Capacity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ion Exchange Capacity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ion Exchange Capacity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IonomerCoverageFraction,controlled_vocabulary_term,Ionomer Coverage Fraction,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer Coverage Fraction.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer Coverage Fraction.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IonomerFreeVolumeFractionInCatalystLayer,controlled_vocabulary_term,Ionomer Free Volume Fraction In Catalyst Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer Free Volume Fraction In Catalyst Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer Free Volume Fraction In Catalyst Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IonomerToCarbonRatio,controlled_vocabulary_term,Ionomer To Carbon Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer To Carbon Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer To Carbon Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IonomerToGrapheneOxideWeightRatio,controlled_vocabulary_term,Ionomer To Graphene Oxide Weight Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer To Graphene Oxide Weight Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ionomer To Graphene Oxide Weight Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ir0_37Sn0_57Sb0_06OxCatalyst,controlled_vocabulary_term,Ir 0 37 Sn 0 57 Sb 0 06 Ox Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir 0 37 Sn 0 57 Sb 0 06 Ox Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir 0 37 Sn 0 57 Sb 0 06 Ox Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ir0_51Sn0_44Sb0_05OxCatalyst,controlled_vocabulary_term,Ir 0 51 Sn 0 44 Sb 0 05 Ox Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir 0 51 Sn 0 44 Sb 0 05 Ox Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir 0 51 Sn 0 44 Sb 0 05 Ox Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ir4f7_2BindingEnergy,controlled_vocabulary_term,Ir 4 f 7 2 Binding Energy,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir 4 f 7 2 Binding Energy.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir 4 f 7 2 Binding Energy.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrAtIrOOHCoreShellOnTiO2Catalyst,controlled_vocabulary_term,Ir At Ir OOH Core Shell On Ti O 2 Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir At Ir OOH Core Shell On Ti O 2 Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir At Ir OOH Core Shell On Ti O 2 Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrAtWOxNanorodOrderedArrayElectrode,controlled_vocabulary_term,Ir At W Ox Nanorod Ordered Array Electrode,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir At W Ox Nanorod Ordered Array Electrode.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir At W Ox Nanorod Ordered Array Electrode.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrBandThickness,controlled_vocabulary_term,Ir Band Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Band Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Band Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrBlackCatalyst,controlled_vocabulary_term,Ir Black Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Black Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Black Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrCFuelCellStore,controlled_vocabulary_term,Ir C Fuel Cell Store,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir C Fuel Cell Store.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir C Fuel Cell Store.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrCoatingThickness,controlled_vocabulary_term,Ir Coating Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Coating Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Coating Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrCoveragePercent,controlled_vocabulary_term,Ir Coverage Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Coverage Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Coverage Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrCu3Alloy,controlled_vocabulary_term,Ir Cu 3 Alloy,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Cu 3 Alloy.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Cu 3 Alloy.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrDissolution,controlled_vocabulary_term,Ir Dissolution,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Dissolution.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Dissolution.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrDissolutionPerCharge,controlled_vocabulary_term,Ir Dissolution Per Charge,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Dissolution Per Charge.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Dissolution Per Charge.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrDissolutionRate,controlled_vocabulary_term,Ir Dissolution Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Dissolution Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Dissolution Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrElectrodepositionProcess,controlled_vocabulary_term,Ir Electrodeposition Process,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Electrodeposition Process.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Electrodeposition Process.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrInIrBandPercent,controlled_vocabulary_term,Ir In Ir Band Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir In Ir Band Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir In Ir Band Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrInMembranePercent,controlled_vocabulary_term,Ir In Membrane Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir In Membrane Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir In Membrane Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrLeachingPercent,controlled_vocabulary_term,Ir Leaching Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Leaching Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Leaching Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrLoading,controlled_vocabulary_term,Ir Loading,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loading.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loading.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrLossPercent,controlled_vocabulary_term,Ir Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loss Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrLossToCathodePercent,controlled_vocabulary_term,Ir Loss To Cathode Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loss To Cathode Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loss To Cathode Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrLossToWaterLinesPercent,controlled_vocabulary_term,Ir Loss To Water Lines Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loss To Water Lines Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Loss To Water Lines Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrMass,controlled_vocabulary_term,Ir Mass,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Mass.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Mass.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrMnBimetallicOxideNanosheetPrecursor,controlled_vocabulary_term,Ir Mn Bimetallic Oxide Nanosheet Precursor,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Mn Bimetallic Oxide Nanosheet Precursor.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Mn Bimetallic Oxide Nanosheet Precursor.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrMnOxPorousNanosheetCatalyst,controlled_vocabulary_term,Ir Mn Ox Porous Nanosheet Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Mn Ox Porous Nanosheet Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Mn Ox Porous Nanosheet Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrNanostructuredThinFilmCatalyst,controlled_vocabulary_term,Ir Nanostructured Thin Film Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Nanostructured Thin Film Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Nanostructured Thin Film Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrNiNanowireCatalyst,controlled_vocabulary_term,Ir Ni Nanowire Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Ni Nanowire Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Ni Nanowire Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrNiOxPlateletCatalyst,controlled_vocabulary_term,Ir Ni Ox Platelet Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Ni Ox Platelet Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir Ni Ox Platelet Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrO2ContentInPrecursorSolution,controlled_vocabulary_term,Ir O 2 Content In Precursor Solution,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir O 2 Content In Precursor Solution.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir O 2 Content In Precursor Solution.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrO2NanoneedlesCatalyst,controlled_vocabulary_term,Ir O 2 Nanoneedles Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir O 2 Nanoneedles Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir O 2 Nanoneedles Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#IrO2NanowireCatalystLayer,controlled_vocabulary_term,Ir O 2 Nanowire Catalyst Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir O 2 Nanowire Catalyst Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ir O 2 Nanowire Catalyst Layer.,heuristic,no,no
